P2, T_new, Tv1 - Tve, md_new, mm_new, mliq_new, mm_in, md_in, RH_new, cond, cond_source
600.0,265.683773203,4.89126495399,1.33577055386,0.00475938095205,0.00634923002155,2.01682164456e-05,0.0132547798906,1.0,0.000245997276586,1.84035005777e-05
590.0,264.800234141,4.98612050029,1.34915688286,0.00453767091764,0.00658991040351,1.89703475545e-05,0.0133863290006,1.0,0.000246438662324,1.72733569198e-05
580.0,263.894865717,5.07738946531,1.36267603477,0.00431434744046,0.00683102750702,1.77936263354e-05,0.0135191519115,1.0,0.000246463682376,1.61655387685e-05
570.0,262.966495982,5.16448335049,1.3763292977,0.00408989646501,0.00707211938103,1.6640898552e-05,0.0136532629236,1.0,0.000246031760596,1.50827589172e-05
560.0,262.013882879,5.24677339475,1.39011797469,0.00386485105996,0.00731267973329,1.55149472042e-05,0.0137886769944,1.0,0.00024510038357,1.40276555581e-05
550.0,261.035712331,5.32358965092,1.40404338448,0.00363979300277,0.00755215626136,1.44184708876e-05,0.0139254097866,1.0,0.000243625474505,1.30027705147e-05
540.0,260.030597177,5.39422072604,1.41810686219,0.00341535379459,0.00778994953096,1.33540614164e-05,0.0140634777134,1.0,0.000241561910466,1.20105267889e-05
530.0,258.997077181,5.4579143693,1.43230976017,0.00319221487597,0.0080254126305,1.23241809238e-05,0.0142028979789,1.0,0.000238864286695,1.10532056425e-05
520.0,257.933620488,5.51387921306,1.44665344878,0.0029711068031,0.00825785184206,1.13311386902e-05,0.0143436886118,1.0,0.00023548789114,1.01329234757e-05
510.0,256.838626915,5.56128800357,1.46113931727,0.00275280708907,0.00848652862408,1.03770679882e-05,0.0144858684879,1.0,0.000231389957992,9.2516088025e-06
500.0,255.710433402,5.5992826043,1.47576877461,0.00253813634706,0.00871066326936,9.46390327153e-06,0.0146294573403,1.0,0.000226531323151,8.41097966804e-06
490.0,254.54732219,5.6269812954,1.49054325036,0.002327952409,0.00892944056549,8.59335807125e-06,0.0147744757515,1.0,0.000220878323504,7.61252190236e-06
480.0,253.347661272,5.64260303961,1.50546409573,0.00212317021621,0.00914208941786,7.86665958109e-06,0.0149208453681,1.0,0.000214406952891,6.94554373041e-06
470.0,252.109663487,5.64632206243,1.52053278533,0.00192468859335,0.00934775409513,7.18305441246e-06,0.015068689605,1.0,0.000207102055953,6.32038956458e-06
460.0,250.83152302,5.63731036444,1.53575082261,0.00173340840065,0.00954557175137,6.53746353714e-06,0.0152180372757,1.0,0.000198961863202,5.73247389628e-06
450.0,249.511427308,5.6147217225,1.5511197354,0.00156107273192,0.0097238369369,5.92951679532e-06,0.0153689127933,1.0,0.000179145333285,5.181366156e-06
440.0,248.146185438,5.57743549596,1.56664118471,0.001408157813,0.00988211063134,5.35877552332e-06,0.0155214493058,1.0,0.000159726365656,4.66466390444e-06
430.0,246.735850042,5.5258581094,1.58231685349,0.00126323439023,0.0100318586996,4.8246454758e-06,0.0156756687798,1.0,0.000151080169507,4.18161484442e-06
420.0,245.279290918,5.45871317592,1.59814832797,0.00112668464012,0.0101727348485,4.32639876331e-06,0.01583147448,1.0,0.000142100767286,3.73288488209e-06
410.0,243.775458993,5.37600197557,1.61413721484,0.000998815009857,0.0103044677304,3.86325166107e-06,0.0159888868744,1.0,0.000132861560353,3.3175851922e-06
400.0,242.223388331,5.27786806613,1.63028514082,0.000879847170067,0.0104268698923,3.43432210375e-06,0.0161479259764,1.0,0.000123444784313,2.93473009816e-06
390.0,240.622192991,5.16460509085,1.64659375207,0.000769910974406,0.0105398447212,3.03863325938e-06,0.0163086112466,1.0,0.000113939645069,2.58324240714e-06
380.0,238.971058184,5.03666067079,1.66306471358,0.000669039962811,0.0106433908506,2.67511785518e-06,0.0164709615126,1.0,0.000104439822123,2.26195972148e-06
370.0,237.269225239,4.89463579965,1.67969970849,0.000577169792693,0.010737603644,2.34262327378e-06,0.0166349949122,1.0,9.50405986551e-05,1.96964166128e-06
360.0,235.51597008,4.73927929333,1.69650043736,0.000494139805639,0.0108226735485,2.03991743236e-06,0.0168007288654,1.0,8.58358573829e-05,1.70497792792e-06
350.0,233.710575602,4.57147748642,1.71346861743,0.000419697757274,0.0108988812923,1.7656954505e-06,0.0169681800762,1.0,7.69149087335e-05,1.46659713368e-06
340.0,231.852298259,4.39223935741,1.730605982,0.000353507492936,0.0109665901438,1.51858710413e-06,0.0171373645648,1.0,6.83596206411e-05,1.25307626706e-06
330.0,229.940329693,4.20267781158,1.74791427973,0.000295159171924,0.0110262356299,1.29716505337e-06,0.0173082977299,1.0,6.02418735778e-05,1.06295070466e-06
320.0,227.973754351,4.0039881411,1.76539527416,0.000244181477814,0.0110783132778,1.09995382051e-06,0.0174809944352,1.0,5.2621499181e-05,8.94724649633e-07
310.0,225.951503699,3.79742448439,1.78305074328,0.00020005513587,0.0111233650592,9.25439480445e-07,0.0176554691169,1.0,4.55450703633e-05,7.4688187785e-07
300.0,223.872308347,3.58427600098,1.80088247918,0.000162227049605,0.0111619652255,7.72080010812e-07,0.0178317359041,1.0,3.90450114833e-05,6.17896740775e-07
290.0,221.734647768,3.36584312182,1.81889228793,0.000130124349917,0.0111947062414,6.38316230406e-07,0.0180098087461,1.0,3.31399575441e-05,5.06245245908e-07
280.0,219.536698883,3.14341593034,1.83708198947,0.000103167781736,0.0112221853928,5.22583235107e-07,0.0181897015396,1.0,2.78349873739e-05,4.10416263799e-07
270.0,217.276281877,2.91825423378,1.85545341772,8.07839112729e-05,0.0112449925855,4.23322218399e-07,0.0183714282503,1.0,2.31232836126e-05,3.28922586967e-07
260.0,214.950804592,2.69157188391,1.87400842074,6.24158335681e-05,0.0112636996557,3.38992540436e-07,0.0185550030238,1.0,1.89867612977e-05,2.60311975792e-07
250.0,212.557200903,2.46452262035,1.89274886103,4.75321214526e-05,0.0112788514517,2.68083885457e-07,0.0187404402819,1.0,1.53991654428e-05,2.03177697086e-07
240.0,210.091866483,2.23819250051,1.91167661583,3.56339787247e-05,0.0112909587228,2.09128323044e-07,0.0189277548032,1.0,1.23257236659e-05,1.56169023923e-07
230.0,207.550581826,2.01359182001,1.93079357762,2.62605469982e-05,0.0113004928666,1.60712065082e-07,0.019116961786,1.0,9.72795002097e-06,1.18000538826e-07
220.0,204.928427587,1.79165403835,1.95010165451,1.89925242536e-05,0.011307882376,1.21486688521e-07,0.0193080768949,1.0,7.56271344183e-06,8.74615076371e-08
210.0,202.219683768,1.57323782892,1.9696027708,1.34542017198e-05,0.0113135108781,9.01795753853e-08,0.0195011162908,1.0,5.78394800744e-06,6.34234935023e-08
200.0,199.417702647,1.35912736234,1.98929886745,9.31410125061e-06,0.0113177165819,6.56033076677e-08,0.0196960966467,1.0,4.34744341357e-06,4.48468091041e-08
190.0,196.514759302,1.15004111911,2.0091919026,6.28443681844e-06,0.0113207929101,4.66637476299e-08,0.0198930351517,1.0,3.20767610862e-06,3.07864670115e-08
180.0,193.501860827,0.946640649508,2.0292838521,4.11956422892e-06,0.0113229901492,3.23665359784e-08,0.0200919495038,1.0,2.32078904645e-06,2.03952164149e-08
170.0,190.368502899,0.749540575087,2.04957671,2.61361848052e-06,0.0113245179167,2.18217538408e-08,0.0202928578949,1.0,1.64614200961e-06,1.29253308837e-08
160.0,187.102354192,0.559318831381,2.07007248899,1.59751335949e-06,0.0113255482684,1.42465223205e-08,0.0204957789896,1.0,1.14859305822e-06,7.72854796841e-09
150.0,183.688864149,0.376548418248,2.09077322089,9.3546859996e-07,0.0113262192785,8.96535844319e-09,0.0207007318997,1.0,7.84464182581e-07,4.25390628986e-09
140.0,180.110704962,0.201802062725,2.11168095704,5.21197629974e-07,0.0113266389576,5.40817116885e-09,0.0209077361554,1.0,5.25085732885e-07,2.04247611178e-09
