P2, T_new, Tv1 - Tve, md_new, mm_new, mliq_new, mm_in, md_in, RH_new, cond, cond_source
520.0,258.290541354,5.83665820327,1.44628774539,0.00307324773255,0.00848176340357,1.51079306514e-05,0.0143373734252,1.0,0.000239956028948,1.35238406517e-05
510.0,257.202501184,5.89420551023,1.46076751974,0.00285116261718,0.00871768410157,1.38355826362e-05,0.0144797743486,1.0,0.000236071870714,1.23475940109e-05
500.0,256.08107859,5.94190191742,1.47539108873,0.00263235014724,0.00894911440567,1.26178341614e-05,0.0146235689894,1.0,0.000231418025683,1.12256652384e-05
490.0,254.924538271,5.9788596618,1.49015986616,0.00241769381445,0.00917522770212,1.14569636472e-05,0.0147687774251,1.0,0.000225956847085,1.01600224282e-05
480.0,253.731265686,6.00298981672,1.50507515382,0.00220814936147,0.00939526009166,1.04879365646e-05,0.0149152876631,1.0,0.000219660307519,9.26979980508e-06
470.0,252.499444035,6.01480934978,1.52013841045,0.00200464960377,0.00960833624911,9.57639974919e-06,0.0150632566321,1.0,0.000212508165717,8.43527670222e-06
460.0,251.227228093,6.01348755493,1.53535112547,0.00180813448096,0.00981356694844,8.71557652475e-06,0.015212715024,1.0,0.000204493000649,7.65033038926e-06
450.0,249.912772072,5.99815162917,1.5507148131,0.00162366313272,0.010005943266,7.9049693018e-06,0.0153636876303,1.0,0.000191496767069,6.91438836942e-06
440.0,248.552771006,5.96702041789,1.56623105391,0.00146600924474,0.0101707411125,7.1439584893e-06,0.0155162408039,1.0,0.000164600408409,6.22580415758e-06
430.0,247.147099011,5.92174430741,1.58190159272,0.00131635041015,0.0103268317636,6.4318165627e-06,0.015670538815,1.0,0.000155897993901,5.58121817076e-06
420.0,245.69458013,5.86018899215,1.59772800462,0.00117511346841,0.0104738362372,5.76753189327e-06,0.0158264118994,1.0,0.000146827716252,4.98243512479e-06
410.0,244.194122513,5.78232356769,1.61371188575,0.00104264885885,0.0106114509034,5.15005657686e-06,0.0159838811243,1.0,0.000137462793736,4.42827372297e-06
400.0,242.644722214,5.68826211938,1.62985485288,0.000919220478656,0.0107394574954,4.57821188182e-06,0.0161429671342,1.0,0.000127886292402,3.91742286387e-06
390.0,241.045461783,5.57827313179,1.64615854292,0.000804997500349,0.0108577311668,4.05069300929e-06,0.0163036900406,1.0,0.000118189335199,3.44844850061e-06
380.0,239.395503032,5.45278497187,1.66262461225,0.000700048762399,0.0109662459796,3.56607485496e-06,0.0164660693294,1.0,0.000108468584021,3.01980188923e-06
370.0,237.694073235,5.31238664788,1.67925473604,0.000604340187171,0.0110650773736,3.12281879682e-06,0.0166301237913,1.0,9.88233454468e-05,2.62982907512e-06
360.0,235.940444546,5.15782346566,1.69605060752,0.000517735527088,0.0111544013142,2.71928052523e-06,0.0167958714818,1.0,8.93523312333e-05,2.27678159696e-06
350.0,234.133906625,4.98998735519,1.71301393724,0.000440000507485,0.0112344900527,2.35371892281e-06,0.0169633297116,1.0,8.01504155202e-05,1.95880759665e-06
340.0,232.273733297,4.80990251715,1.73014645231,0.000370810230231,0.011305704636,2.02430599043e-06,0.0171325150714,1.0,7.13052533892e-05,1.67400059024e-06
330.0,230.35914344,4.61870647569,1.7474498958,0.000309759415904,0.0113684845881,1.72913780285e-06,0.0173034434876,1.0,6.28946480881e-05,1.42040418969e-06
320.0,228.389257417,4.41762784761,1.7649260261,0.000256374937622,0.0114233353128,1.46624646234e-06,0.0174761303057,1.0,5.49841783824e-05,1.19602046665e-06
310.0,226.363049998,4.20796193291,1.7825766165,0.000210129933525,0.0114708139299,1.23361300045e-06,0.0176505903974,1.0,4.76255619681e-05,9.98824363727e-07
300.0,224.279300277,3.99104506738,1.80040345478,0.0001704587263,0.0115115143183,1.0291811575e-06,0.0178268382832,1.0,4.085598943e-05,8.26778388173e-07
290.0,222.136540048,3.76822972583,1.81840834304,0.00013677182123,0.0115460520953,8.50871945591e-07,0.0180048882631,1.0,3.46976901515e-05,6.77847533435e-07
280.0,219.933000039,3.54086073505,1.83659309759,0.000108470281611,0.0115750502338,6.96598874298e-07,0.0181847545498,1.0,2.9158749739e-05,5.50014147247e-07
270.0,217.666554784,3.31025436816,1.85495954899,8.49589468449e-05,0.0115991258523,5.64283689237e-07,0.0183664513951,1.0,2.42338946603e-05,4.41292804357e-07
260.0,215.33466386,3.07767955085,1.8735095422,6.56580600224e-05,0.0116188786116,4.5187244268e-07,0.0185499932069,1.0,1.99067647921e-05,3.49744849444e-07
250.0,212.934311127,2.84434427312,1.89224493685,5.00130833566e-05,0.0116348809399,3.57351683115e-07,0.0187353946509,1.0,1.61505644393e-05,2.73492831203e-07
240.0,210.46193654,2.61138411054,1.91116760758,3.7502539626e-05,0.0116476702482,2.78764518143e-07,0.0189226707348,1.0,1.29312505084e-05,2.10733957263e-07
230.0,207.913362135,2.37985663677,1.93027944446,2.76439202476e-05,0.0116577430938,2.14226273493e-07,0.0191118368749,1.0,1.02079518988e-05,1.59753233245e-07
220.0,205.283702799,2.15073591234,1.9495823534,1.99977134363e-05,0.0116655512401,1.61939441784e-07,0.0193029089443,1.0,7.9374648518e-06,1.18934987747e-07
210.0,202.567268681,1.92491727159,1.96907825671,1.41697606393e-05,0.0116714994004,1.20207589728e-07,0.0194959033036,1.0,6.07089160851e-06,8.67741229319e-08
200.0,199.757435077,1.70321468064,1.98876909352,9.81206551468e-06,0.0116759445434,8.7447873926e-08,0.0196908368168,1.0,4.56297940793e-06,6.18837470895e-08
190.0,196.846495542,1.48637180407,2.00865682038,6.62234435483e-06,0.0116791964664,6.22018059205e-08,0.0198877268541,1.0,3.36521231625e-06,4.30040484594e-08
180.0,193.825464374,1.27506429164,2.02874341166,4.34246578862e-06,0.0116815194889,4.31439096691e-08,0.0200865912833,1.0,2.43557799938e-06,2.90056574032e-08
170.0,190.683849966,1.06992577062,2.04903086011,2.75603496823e-06,0.0116831350076,2.9087932558e-08,0.0202874484533,1.0,1.72322641696e-06,1.88939673759e-08
160.0,187.409311722,0.871532101622,2.06952117728,1.68525318852e-06,0.0116842247797,1.89903081896e-08,0.0204903171712,1.0,1.20284763022e-06,1.1804723766e-08
150.0,183.987287977,0.68045162088,2.09021639396,9.87307655591e-07,0.0116849346759,1.19506292191e-08,0.0206952166747,1.0,8.26282727139e-07,7.00900725512e-09
140.0,180.400441704,0.497254507382,2.11111856056,5.50374040478e-07,0.0116853788185,7.20897500182e-09,0.0209021666037,1.0,5.5730638599e-07,3.89802314969e-09
130.0,176.62789578,0.322504442756,2.13222974753,2.8943150411e-07,0.0116856439011,4.14005431094e-09,0.0211111869693,1.0,3.876663181e-07,1.97918501211e-09
120.0,172.644189019,0.156752228998,2.15355204566,1.42027295323e-07,0.0116857935495,2.24426870574e-09,0.0213222981254,1.0,3.409211064e-07,8.70074990106e-10
